Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
-41,-35,-40,-44,-44,-37,-30,-23,-33,-25,-56,-48,-30,-24,-40,-34,-27,-49,-34,-29,-18,-71,-68,-84,-96,-71,-54,-49,-59,-84,-24,-58,-43,-43,-41,-50,-60,-49,-29,-27,-44,31,-39,-4,-32,-12,-31,3,-25,-35,-34,-23,-26,-12,-14,-21,-28,-39,-17,-34,-17,-22,-30,-21,REST
-34,-20,-11,-7,-16,-17,-20,-28,-17,-2,-13,-18,-6,-16,-26,-20,-8,-18,-2,-2,-4,-67,-69,-50,-67,-42,-33,-23,-44,-51,-20,-21,-4,-4,-11,-20,-20,9,-31,11,-11,-20,-17,1,-16,6,-21,10,-4,-15,-6,0,-3,9,5,-13,-20,-12,4,-17,-2,-11,3,-12,REST
-24,2,15,28,11,1,-6,-24,-6,17,17,6,5,-8,-31,-14,5,-3,14,6,2,-65,-56,-46,-71,-43,-24,-33,-12,-45,-23,-26,2,-1,-10,-23,-30,7,-8,-7,-15,1,-25,6,-19,3,-21,7,-3,-15,-7,-5,-8,2,-2,-25,-17,-11,2,-24,-11,-22,-13,-23,REST
-27,-9,3,13,-11,-22,-30,-29,-24,-8,-3,-17,-19,-32,-37,-42,-25,-22,-11,-17,-17,-60,-63,-70,-30,-39,-41,-40,-53,-45,-30,-41,-19,-26,-36,-48,-55,-13,-25,-26,-25,-25,-14,-4,-35,-8,-42,-22,-32,-49,-41,-32,-26,-13,-11,-40,-40,-33,-16,-32,-24,-32,-16,-33,REST
-35,-30,-23,-14,-29,-38,-34,-27,-38,-32,-24,-28,-29,-30,-35,-55,-42,-37,-27,-21,-22,-87,-69,-88,-137,-33,-31,-41,-44,-53,-21,-32,-13,-24,-30,-40,-49,-46,-12,-21,-2,-2,-21,-13,-9,-9,-20,4,-12,-34,-32,-29,-23,-15,-17,-11,-18,-31,-14,-36,-13,-22,-16,-25,REST
-13,-21,-16,-3,-21,-28,-29,-24,-42,-30,-18,-29,-28,-28,-33,-49,-38,-36,-29,-23,-26,-85,-69,-70,-66,-41,-37,-42,-73,-43,-18,-50,-32,-41,-41,-50,-50,-31,-17,-28,-29,-18,-20,1,-28,-15,-37,-13,-32,-48,-44,-46,-35,-25,-25,-40,-34,-43,-28,-52,-29,-39,-35,-40,REST
-32,-50,-51,-46,-49,-43,-34,-31,-65,-48,-52,-51,-36,-32,-31,-53,-39,-37,-34,-25,-24,-87,-76,-63,-89,-49,-59,-54,-62,-29,-33,-59,-45,-56,-52,-52,-44,-12,-1,-34,-33,-23,-17,5,-17,-11,-21,2,-14,-32,-30,-35,-25,-24,-23,-24,-12,-32,-22,-50,-15,-24,-15,-26,REST
-43,-48,-53,-54,-53,-41,-34,-22,-52,-42,-61,-55,-35,-29,-30,-39,-30,-38,-36,-26,-28,-71,-80,-88,-78,-64,-70,-56,-71,-63,-41,-71,-55,-57,-53,-52,-44,15,-35,-43,-31,-8,-25,4,-18,-14,-26,-1,-7,-27,-27,-34,-27,-24,-25,-25,-5,-32,-23,-54,-16,-31,-35,-31,REST
-33,-30,-30,-20,-23,-19,-13,-8,-21,-5,-24,-23,-11,-10,-3,-3,5,-3,-11,-1,-10,-58,-52,-52,-55,-54,-42,-49,-39,-36,-13,-39,-19,-22,-21,-29,-24,-56,6,-31,-4,3,-5,1,2,-1,7,27,22,-4,-7,-22,-12,-11,-16,1,23,-15,-17,-43,4,-16,-26,-17,REST
-16,-17,-17,-8,-21,-27,-32,2,-11,2,-13,-23,-23,-27,-3,-1,8,-3,-10,-13,-23,-111,-71,-72,-18,-50,-48,-64,-27,-42,-22,-51,-30,-37,-43,-55,-70,-13,-9,-27,-29,-26,-14,-18,-8,-10,-8,22,10,-7,-9,-17,-21,-22,-26,-11,12,-17,-21,-43,-6,-25,-41,-26,REST
-27,-24,-25,-17,-29,-36,-41,2,-6,1,-5,-16,-24,-28,-2,-4,17,12,-6,-10,-25,-71,-82,-89,-82,-65,-62,-41,-60,-56,-33,-45,-33,-42,-44,-44,-50,-23,-1,-20,13,13,-5,-24,9,-29,6,29,20,-4,-5,-7,-15,-18,-19,-1,11,-14,-18,-41,1,-21,-40,-23,REST
-34,-23,-22,-14,-27,-27,-30,-11,-15,1,-3,-14,-19,-25,-3,-11,10,1,-13,-14,-32,-83,-89,-72,-121,-40,-53,-34,-48,-51,-1,-35,-19,-27,-29,-28,-40,-7,4,-8,7,1,8,-20,-8,-22,2,22,14,-20,-29,-22,-27,-26,-26,-13,-8,-34,-31,-49,-15,-31,-41,-33,REST
-10,-7,-6,11,-8,-7,-15,-4,-10,1,1,-14,-17,-26,-11,-20,-4,-15,-26,-25,-38,-54,-61,-68,-43,-38,-34,-26,-53,-41,22,-9,-3,-6,-9,-15,-32,-1,20,-21,2,-15,14,-1,3,-13,-2,21,12,-25,-30,-18,-26,-25,-22,-14,-17,-37,-31,-51,-18,-34,-44,-36,REST
16,7,1,12,-3,-9,-12,13,-5,-7,-2,-21,-21,-23,-15,-26,-10,-20,-28,-25,-33,-87,-59,-53,-135,-21,-36,-28,-20,-2,-4,-23,-17,-26,-26,-26,-35,-33,-4,-34,-11,-20,-5,-6,-14,-26,-24,2,-6,-34,-37,-29,-32,-31,-31,-33,-27,-40,-33,-56,-30,-35,-41,-36,REST
-31,-27,-30,-29,-32,-25,-21,-14,-24,-23,-31,-39,-30,-26,-24,-39,-16,-21,-29,-19,-31,-70,-56,-59,-42,-39,-33,-21,-22,-16,-10,-37,-18,-26,-21,-23,-25,26,4,-39,20,-17,8,-6,3,-20,-7,20,10,-23,-22,-16,-19,-20,-26,-16,-13,-27,-23,-49,-13,-23,-18,-24,REST
0,-8,-16,-17,-24,-23,-24,2,-8,-9,-29,-31,-24,-26,-12,-21,-8,-11,-14,-6,-16,-37,-37,-50,-27,-7,-11,-4,-15,3,26,-7,7,0,1,-3,-1,-5,21,-34,10,12,26,8,11,-7,13,38,30,-5,-5,1,-5,-7,-13,5,12,-14,-5,-37,2,-5,-16,-8,REST
-10,3,-2,-1,-15,-15,-12,2,-3,-3,-34,-33,-31,-33,-13,-32,-13,-21,-27,-25,-33,-64,-59,-62,-5,-53,-40,-28,-61,-55,8,-29,-14,-23,-25,-28,-18,-3,3,-30,-7,-45,13,-12,-1,-23,-7,13,3,-31,-32,-25,-28,-25,-25,-20,-16,-34,-25,-51,-16,-22,-51,-23,REST
9,13,3,-2,-16,-19,-17,10,7,-1,-28,-29,-27,-25,-7,-21,-10,-16,-21,-23,-24,-23,-42,-59,-45,-27,-21,-32,-72,-19,-12,0,7,-5,-14,-22,-26,-39,15,-19,19,-13,23,-9,-1,-8,4,18,2,-24,-29,-19,-17,-16,-16,-15,-11,-36,-25,-48,-13,-26,-27,-30,REST
-5,5,-1,-2,-13,-15,-15,-1,-21,-25,-28,-24,-20,-15,-22,-48,-32,-31,-30,-22,-22,-58,-49,-35,-78,-42,-36,-34,-31,-1,0,-22,-14,-24,-31,-34,-39,-4,-3,-24,-24,-11,14,-5,-8,-11,-11,-7,-20,-37,-36,-29,-29,-27,-26,-32,-22,-46,-33,-61,-26,-43,-52,-45,REST
-37,-43,-41,-34,-34,-33,-28,-29,-63,-60,-46,-31,-26,-19,-47,-62,-38,-37,-31,-24,-26,-73,-79,-66,-29,-46,-57,-41,-22,-24,-27,-48,-37,-45,-44,-47,-63,-16,-17,-26,-51,-1,8,-17,-13,-22,-5,-2,-8,-25,-24,-22,-26,-27,-31,-16,-7,-35,-27,-54,-13,-28,-29,-28,REST
-14,-31,-27,-27,-32,-30,-29,-4,-32,-41,-23,-25,-23,-17,-22,-20,-6,-15,-20,-18,-24,-109,-63,-67,-77,-33,-43,-31,-11,-35,1,-24,-15,-32,-32,-37,-43,17,7,-16,1,-20,7,-21,7,-24,12,16,20,-3,-11,-20,-13,-19,-24,-6,15,-27,-18,-39,-4,-15,-22,-17,REST
-16,-22,-23,-21,-32,-34,-30,-4,-14,-30,-10,-25,-27,-29,-15,0,11,-8,-18,-16,-25,-59,-79,-63,-72,-57,-63,-42,-33,-20,-34,-47,-33,-48,-50,-49,-49,-7,-4,-39,19,-27,9,-14,-7,-23,12,11,16,-6,-13,-16,-8,-10,-20,-1,12,-31,-12,-35,-1,-10,-22,-12,REST
-30,-33,-37,-33,-40,-40,-26,-16,-17,-39,-21,-25,-24,-27,-19,-1,5,-13,-16,-15,-21,-82,-83,-70,-102,-58,-65,-35,-54,-60,-20,-43,-41,-52,-48,-43,-23,-2,-4,-28,13,-10,2,3,1,-12,7,-1,10,-11,-13,-15,-3,-5,-11,-6,-3,-32,-10,-27,-7,-10,-4,-12,REST
-13,-31,-39,-40,-35,-28,-19,-16,-17,-37,-31,-25,-20,-21,-24,-3,7,-17,-13,-20,-20,-92,-64,-54,-101,-34,-50,-55,-71,-21,-23,-40,-35,-45,-44,-40,-33,-24,1,-23,-11,-10,5,1,-6,-18,13,2,15,-7,-14,-18,-12,-17,-24,-8,-6,-36,-21,-46,-8,-20,-31,-22,REST
-35,-41,-49,-41,-36,-32,-27,-21,-26,-35,-36,-30,-27,-31,-34,-11,-1,-26,-27,-35,-38,-62,-69,-53,-38,-59,-62,-44,-34,-25,-41,-51,-44,-50,-45,-44,-40,-8,-22,-34,-21,18,4,-12,-4,-32,1,-2,5,-11,-20,-29,-25,-33,-37,-10,-5,-39,-32,-60,-13,-25,-42,-27,REST
-4,-13,-29,-22,-23,-19,-13,10,3,-3,-19,-26,-20,-17,-21,5,8,-15,-23,-35,-43,-48,-44,-35,-34,-29,-31,-25,-17,-6,1,-19,-16,-23,-27,-30,-29,-30,10,-18,7,-14,4,-8,-2,-11,-3,-4,4,-14,-23,-33,-26,-28,-30,-24,-9,-45,-31,-54,-23,-31,-45,-31,REST
3,5,-5,-3,-6,-12,-7,-1,9,10,-3,-22,-20,-20,-33,-3,1,-17,-25,-27,-33,-46,-36,-56,-38,-45,-36,-34,-42,-40,-23,-33,-26,-29,-33,-39,-27,-2,-16,-35,-18,-21,-15,2,-20,-31,-18,-18,-16,-29,-33,-35,-25,-30,-29,-36,-21,-43,-29,-56,-30,-40,-45,-41,REST
-37,-14,-17,-16,-24,-23,-16,-21,-6,-8,-13,-32,-26,-18,-41,-17,-10,-26,-27,-20,-24,-68,-78,-61,-96,-43,-52,-41,-53,-62,-41,-40,-32,-34,-37,-40,-21,13,-16,-16,-26,-31,-18,-2,-40,-18,-28,-30,-28,-37,-34,-36,-22,-21,-21,-48,-36,-45,-28,-50,-38,-41,-40,-43,REST
-25,-17,-19,-15,-27,-25,-20,-30,-17,-14,-12,-33,-27,-23,-51,-31,-20,-32,-26,-19,-22,-86,-67,-101,-51,-59,-53,-33,-17,-45,-18,-30,-35,-27,-30,-36,-22,14,-14,-36,-45,-15,-21,-6,-50,-12,-33,-35,-34,-43,-35,-37,-14,-18,-20,-51,-42,-56,-27,-49,-41,-41,-47,-41,REST
-27,-12,-10,-6,-20,-16,-10,-34,-18,-13,-14,-26,-17,-13,-49,-39,-25,-22,-18,-11,-15,-65,-58,-52,-69,-44,-40,-29,-21,-2,4,-21,-24,-17,-20,-27,-13,-11,-6,-23,-7,-12,-4,6,-18,-12,-18,-33,-31,-43,-35,-32,-14,-21,-26,-45,-39,-52,-30,-56,-35,-50,-49,-51,REST
-21,-10,-12,-8,-18,-11,-7,-18,-22,-21,-18,-21,-12,-11,-43,-36,-26,-24,-18,-9,-15,-74,-51,-24,-97,-36,-27,-31,-8,-5,17,-5,-14,-11,-16,-23,-31,-9,2,1,-60,5,-6,-17,-40,-14,-14,-23,-25,-30,-24,-20,-4,-14,-23,-36,-27,-36,-17,-42,-23,-33,-32,-33,REST
-8,-13,-14,-7,-13,-11,-5,-27,-36,-24,-15,-12,-6,-4,-41,-37,-25,-13,-11,-3,-9,-29,-44,-45,-26,-22,-24,-14,-26,-14,17,-11,-9,-7,-12,-16,-17,15,-10,-7,-2,11,8,-2,-7,-4,6,-6,-6,-16,-11,-6,10,-3,-8,-11,-13,-23,-1,-22,-13,-20,-16,-20,REST
-4,-2,2,8,0,0,-1,-5,-18,-11,-4,-5,0,-8,-12,-13,-3,6,-1,8,1,-65,-32,-22,-50,-10,-21,-9,3,-21,7,-4,1,3,-6,-9,-15,-2,11,-31,-29,-1,-19,-11,-7,3,2,5,3,-6,-3,-4,14,4,-1,-22,-10,-13,5,-21,-11,-15,-8,-17,REST
-5,-6,-7,-3,-14,-12,-10,-8,-11,-15,-13,-17,-13,-11,-7,-6,-2,-2,-14,-5,-6,-45,-45,-40,-10,-20,-23,-17,-5,-41,-23,-25,-8,-7,-8,-7,-10,12,-4,-2,35,5,13,-2,1,1,0,5,2,-6,-8,-1,10,-1,-7,-23,-9,-17,-2,-31,-20,-26,-21,-27,REST
-3,0,2,6,-8,-9,-9,-12,10,-1,1,-13,-11,-16,-4,12,12,8,-11,-9,-15,-46,-44,-25,-44,-35,-26,-15,-26,-40,-21,-13,-11,-16,-21,-21,-18,-3,2,-35,11,-15,-10,-24,1,-23,-1,9,1,-10,-18,-12,-7,-21,-27,-25,-18,-28,-20,-46,-21,-33,-41,-34,REST
-15,-11,-12,-7,-18,-17,-18,-13,9,-8,-4,-14,-12,-21,1,20,14,10,-8,-5,-14,-42,-22,-22,-73,-24,-18,-11,-34,-29,1,-15,-7,-9,-10,-11,-7,0,12,-18,20,3,15,5,12,-2,24,25,19,8,-1,10,20,-2,-6,-3,3,-5,0,-25,5,-7,-1,-9,REST
21,13,5,5,-6,-5,-5,15,21,1,5,-1,2,-6,16,23,16,16,1,5,-7,-21,-30,-18,-69,-14,-17,-51,-17,7,32,-5,-10,-14,-17,-21,-10,-27,18,-29,12,15,28,-2,15,-12,23,12,5,-6,-12,-6,8,-12,-17,-5,-3,-17,-10,-34,-8,-18,-27,-21,REST
-10,-7,-17,-17,-16,-13,-3,1,1,-22,-21,-20,-5,-1,-4,6,-6,-10,-15,-10,-13,-31,-32,-35,-7,-21,-26,3,-24,-2,10,-15,-16,-22,-17,-16,-5,28,-1,-5,10,19,15,0,11,-11,19,2,2,-15,-25,-17,-9,-21,-17,-4,-8,-28,-18,-42,-7,-18,-46,-20,REST
-4,-3,-13,-14,-16,-12,-6,12,9,-19,-22,-21,-12,-12,2,11,1,-15,-18,-17,-18,-34,-21,-55,-45,10,-18,-15,3,8,32,4,-2,-8,-10,-7,-2,24,29,-2,1,-17,18,4,10,-2,33,21,15,-7,-22,-17,-10,-20,-18,1,4,-24,-26,-46,-4,-24,-43,-27,REST
7,5,-10,-13,-16,-14,-2,17,10,-24,-28,-32,-24,-24,-2,-1,-9,-32,-34,-33,-32,-47,-69,-39,-28,-28,-44,-24,-26,-8,9,-13,-17,-29,-31,-30,-36,-48,14,-30,-16,-26,1,4,2,-15,12,10,-3,-21,-33,-23,-17,-20,-17,-14,-7,-29,-23,-41,-16,-30,-44,-31,REST
4,8,-7,-14,-26,-27,-16,10,11,-18,-20,-27,-26,-27,-8,1,-3,-20,-26,-23,-22,-72,-34,-59,-30,-18,-27,-19,-8,-7,10,-7,-13,-21,-23,-22,-23,-4,21,-16,-16,-17,-1,-2,-3,-6,5,6,-2,-16,-21,-7,-3,-11,-13,-18,-12,-19,-13,-32,-14,-22,-18,-22,REST
2,3,-12,-12,-22,-17,-12,3,6,-18,-10,-20,-13,-11,-5,-2,2,-14,-4,-3,-7,-28,-49,-47,3,-30,-41,-45,-5,-34,1,-23,-22,-27,-26,-25,-12,-3,1,-3,-3,3,8,-8,3,2,8,7,-2,-8,-11,4,14,3,3,-8,-9,-10,3,-18,1,-5,4,-7,REST
3,1,-14,-14,-18,-11,-7,2,1,-21,-7,-13,-6,-8,-4,-6,4,-8,-1,-3,0,-73,-42,-60,-69,-30,-28,-10,-6,-27,-5,-20,-22,-22,-22,-22,-15,22,3,-7,12,-12,19,9,-6,20,8,-1,-3,-15,-17,-5,10,4,11,-13,-15,-17,2,-13,-7,-14,-15,-16,REST
-10,-7,-18,-16,-22,-14,-11,-2,-9,-27,-19,-25,-12,-5,-7,-17,-8,-11,-13,-7,-1,-55,-32,-27,-67,-59,-35,-26,-43,-39,4,-29,-30,-29,-24,-24,-6,6,-12,-18,-3,3,2,7,-11,1,-3,-11,-9,-22,-19,-9,4,4,7,-21,-18,-20,-1,-15,-10,-22,-6,-23,REST
-3,-14,-22,-15,-18,-13,-4,-11,-24,-36,-23,-20,-10,-5,-8,-18,-10,-5,-15,-4,1,-57,-66,-53,-67,-52,-37,-34,-99,-22,3,-33,-34,-29,-26,-27,-30,-5,-17,-30,5,12,-2,-21,4,11,11,1,-2,-11,-9,-6,2,3,3,-9,-11,-8,-5,-23,-9,-19,-10,-21,REST
-33,-33,-32,-22,-25,-19,-8,-13,-44,-54,-27,-29,-17,-9,-13,-25,-18,-18,-25,-19,-14,-51,-61,-51,-43,-55,-44,-36,-18,-8,-31,-51,-49,-42,-33,-34,-25,19,9,15,-16,11,0,11,-13,-9,-6,-14,-17,-27,-28,-29,-24,-24,-22,-21,-24,-27,-27,-51,-23,-38,-45,-41,REST
-34,-43,-43,-34,-33,-27,-8,-11,-41,-48,-31,-34,-22,-16,-6,-15,-8,-10,-25,-15,-15,-63,-49,-59,-50,-43,-47,-35,-29,-22,-16,-43,-37,-32,-27,-27,-15,-7,3,-3,-37,8,11,-10,12,2,25,23,25,12,12,5,10,2,-2,18,13,16,4,-21,21,-3,-1,-5,REST
-10,-6,-7,-1,-7,-5,-2,20,4,-5,6,-2,1,-2,25,28,27,23,4,11,3,-77,-68,-45,-69,-42,-38,-29,-59,-28,6,-21,-20,-20,-18,-17,-12,-5,-2,-5,14,-2,-1,12,8,4,20,18,22,13,8,10,12,3,2,7,10,12,7,-22,11,-7,3,-8,REST
-5,-6,-10,-6,-6,-3,3,2,4,-6,5,0,8,1,16,26,26,23,13,20,13,-75,-73,-62,-84,-32,-31,-18,-5,-27,-4,-23,-11,-12,-11,-10,-8,25,5,8,10,24,19,12,26,14,35,26,42,28,20,23,28,18,13,24,25,27,22,-10,31,11,25,8,REST
-13,-11,-20,-15,-15,-4,1,1,-5,-19,-14,-17,1,1,3,16,8,2,-3,4,1,-74,-71,-58,-121,-44,-51,-32,-11,-33,-12,-40,-35,-37,-31,-31,-18,-6,1,2,-17,17,-4,-4,-22,6,7,8,19,5,2,5,12,1,-2,1,12,21,12,-20,22,3,-2,3,REST
-16,-8,-13,-16,-17,-12,-6,8,4,-11,-15,-17,-3,-7,13,23,11,7,-3,-1,-7,-83,-61,-51,-58,-62,-32,-24,-7,-46,15,-18,-15,-18,-18,-21,-23,6,-6,-11,2,-26,16,4,32,-10,22,27,28,13,14,4,-1,-10,-10,9,18,20,7,-27,29,5,-2,3,REST
14,14,8,6,-4,-7,-5,15,16,1,6,-7,-5,-16,15,23,23,19,2,-10,-16,-33,-31,-26,-15,-11,-10,-26,-13,-20,-11,-3,4,2,2,-3,-4,-2,9,-17,-21,-6,-6,-12,1,-5,7,14,15,6,3,-3,-7,-11,-8,-7,5,9,-4,-31,13,-3,-21,-4,REST
-12,2,1,4,1,0,8,-8,1,-4,6,-11,-5,-9,-9,-2,3,5,-6,-13,-17,-87,-32,-72,-53,-11,-22,-5,-64,-42,-4,-18,-5,-6,-10,-11,-9,-6,-6,-10,6,-7,-3,2,-10,-10,-9,-12,-5,-18,-20,-22,-22,-20,-14,-26,-22,-15,-21,-45,-18,-33,-45,-36,REST
-19,-4,-2,7,-3,-7,-8,-21,-8,-5,1,-12,-8,-16,-22,-9,-8,-5,-14,-10,-11,-37,-66,-50,-54,-33,-31,-20,-34,-14,-18,-25,-8,-10,-10,-13,-16,-8,-15,-20,-14,-10,-12,13,-26,8,-19,-26,-12,-27,-26,-16,-11,-5,1,-39,-31,-18,-7,-31,-29,-30,-30,-31,REST
-31,-14,-10,0,1,-2,-7,-26,-13,-10,-3,-8,3,3,-32,-10,-10,6,4,9,10,-37,-25,-60,-30,-15,-9,-7,-10,-23,2,-9,11,5,9,7,6,24,3,-7,3,15,2,16,-2,26,-2,-6,5,-8,-1,5,15,14,14,-26,-24,-8,10,-15,-22,-29,-11,-29,REST
4,17,18,24,25,26,23,4,15,11,13,14,26,25,-11,9,10,18,18,26,21,-49,-48,-27,-42,-14,-8,8,-21,2,36,9,24,15,20,21,29,73,14,29,-20,25,9,4,4,15,5,2,9,-7,-4,1,5,4,2,-22,-26,-16,4,-26,-18,-40,-24,-42,REST
30,33,27,27,25,31,40,19,28,17,14,12,29,37,-6,12,15,8,20,25,22,-44,-21,-21,-115,21,2,13,-29,-10,12,24,32,16,18,18,39,-8,11,23,18,19,21,9,7,20,18,9,8,-2,-3,6,1,13,11,-4,-10,-6,13,-11,7,-12,5,-14,REST
16,14,13,13,6,11,14,-5,-3,-11,0,-7,1,1,-25,-9,-5,-12,-2,-2,-3,-39,-39,-34,-38,-7,-20,-14,-12,-11,-4,-12,-2,-11,-13,-14,2,-3,17,-14,-41,-8,8,10,-12,2,3,-1,-8,-21,-21,-7,-21,-5,-2,-18,-23,-16,-5,-23,-5,-24,-15,-26,REST
-39,-33,-30,-20,-25,-24,-24,-25,-38,-42,-23,-33,-25,-19,-35,-22,-18,-33,-14,-20,-13,-70,-67,-54,-42,-51,-43,-47,-43,-45,-40,-49,-33,-40,-41,-43,-45,-12,3,-37,4,-8,-16,3,-9,1,16,16,3,-10,-13,-4,-16,-1,4,5,-4,5,4,-17,21,-6,-13,-7,REST
-30,-37,-36,-29,-29,-30,-27,-31,-32,-36,-22,-27,-20,-15,-31,-7,-2,-18,-5,-10,-5,-61,-59,-51,-6,-41,-50,-41,-17,-61,-45,-50,-36,-44,-40,-39,-52,8,2,-20,-6,22,7,-11,13,5,31,23,21,-2,-7,3,-11,3,4,14,6,3,0,-20,22,-5,-2,-6,REST
-33,-31,-32,-25,-29,-29,-31,-13,-16,-25,-14,-24,-18,-7,-14,7,3,-9,-7,-8,-5,-76,-78,-77,-78,-67,-66,-57,-52,-31,-50,-59,-45,-51,-51,-50,-51,-13,5,-27,-6,14,-13,-5,1,-5,24,18,17,-9,-15,-21,-20,-8,-8,1,-6,-10,-14,-37,8,-15,-26,-17,REST
-35,-30,-32,-24,-29,-23,-16,-15,-11,-32,-11,-21,-9,4,-18,1,-2,-14,-7,-4,1,-63,-59,-44,-51,-66,-40,-45,-7,-35,-35,-44,-27,-24,-21,-18,-9,7,10,14,-21,8,13,-4,6,12,17,15,12,-5,-13,-9,-15,-1,2,-5,-5,-5,-6,-31,3,-15,-18,-17,REST
1,2,-2,-1,-2,1,5,12,11,-11,1,-11,5,7,-13,7,-1,-9,-1,-4,-2,-40,-22,-28,-35,-20,-15,-10,-11,-25,-8,-9,2,-4,-6,-8,-3,12,26,-19,4,-20,16,22,-6,2,-1,4,-4,-15,-21,-16,-21,-12,-5,-21,-29,-10,-17,-43,-16,-29,-33,-31,REST
15,11,8,2,3,1,-6,1,4,-6,2,-12,-1,-7,-29,-7,-6,-11,-8,-12,-14,-67,-34,-43,-72,-13,-13,-8,-26,-33,8,-2,4,1,2,4,11,30,3,-24,-9,-7,5,16,-13,0,-5,-2,-14,-26,-23,-20,-22,-23,-14,-23,-40,-11,-22,-55,-27,-36,-44,-39,REST
-1,1,4,4,12,16,16,-7,-8,-21,-2,-9,6,2,-37,-22,-17,-17,-7,-15,-17,-60,-52,-39,-99,-29,-24,-2,-4,-25,-9,-12,-7,-5,-4,2,12,36,13,7,-17,-6,9,-11,-16,-5,-14,-16,-24,-32,-24,-22,-29,-28,-20,-46,-47,-14,-23,-60,-31,-36,-39,-36,REST
-2,1,7,11,20,15,20,5,4,-3,14,5,11,4,-22,-9,1,-2,3,-8,-12,-44,-40,-42,-72,-32,-27,-39,-7,-13,-17,-21,-9,-8,-10,-10,1,-39,14,-20,-20,-1,-16,2,-15,-7,2,-3,-17,-18,-15,-13,-22,-18,-16,-27,-26,-4,-15,-41,-14,-16,-13,-18,REST
7,6,6,6,9,4,1,6,10,5,14,7,6,-1,-10,2,13,12,9,1,-5,-42,-36,-48,-90,-46,-23,-10,-28,-26,-2,-4,5,-4,-5,-4,-2,-5,17,-21,9,0,10,10,-6,-2,5,-4,-18,-20,-21,-10,-22,-17,-17,-24,-24,-10,-18,-42,-23,-29,-29,-30,REST
-6,-5,-3,-5,-7,-15,-20,-15,-12,-20,-7,-16,-14,-19,-30,-20,-15,-18,-11,-16,-20,-37,-46,-59,-7,-12,-34,-19,-36,-30,-42,-25,-8,-16,-19,-19,-23,-26,-14,-29,-7,-22,11,0,-15,-5,-12,-23,-30,-33,-32,-15,-23,-16,-13,-29,-28,-14,-16,-39,-19,-20,-26,-21,REST
-20,-8,-6,-4,-1,-8,-13,-25,-17,-21,-3,-8,0,-6,-31,-20,-10,-13,-4,2,0,-70,-53,-30,-6,-24,-29,-14,-46,-17,-21,-12,5,-2,-2,-1,-7,2,-7,-7,-9,6,11,8,-6,9,1,-15,-19,-18,-11,-1,-6,-4,-3,-18,-18,-4,-5,-36,-13,-20,-18,-22,REST
-10,8,12,18,25,19,15,-5,-7,-8,8,6,18,14,-22,-8,-3,-4,2,9,4,-24,-33,-23,-30,-15,-18,-5,-12,-4,-39,-8,8,5,8,15,4,24,24,4,-22,32,5,-9,-15,5,-3,-22,-15,-17,-8,-1,-9,-8,-5,-25,-15,-1,-4,-37,-14,-21,-26,-22,REST
-7,-2,2,10,17,20,16,-7,-15,-27,2,-1,13,12,-30,-12,-4,2,0,6,3,-32,-14,-22,-17,-20,-18,4,9,-43,2,-11,7,1,10,13,3,18,5,11,-38,-10,1,12,-18,8,5,-14,-8,-7,2,7,-3,-1,1,-13,-4,11,4,-22,1,-6,-3,-7,REST
-11,-10,-8,-2,-2,2,-4,-10,-26,-37,-7,-11,-4,-6,-37,-16,-13,-11,-10,-3,-3,-49,-51,-45,-119,-35,-35,-56,-21,-8,-41,-37,-18,-27,-20,-22,-18,10,-7,-29,-11,-2,-6,1,-3,7,-1,-18,-21,-19,-12,-3,-15,-7,-12,-18,-13,3,-5,-33,-14,-17,-15,-18,REST
-37,-36,-32,-27,-27,-24,-27,-32,-41,-51,-19,-31,-24,-19,-45,-20,-22,-18,-21,-13,-16,-89,-55,-73,-10,-43,-44,-14,-18,-24,-55,-47,-24,-33,-32,-34,-33,-20,-2,-29,-3,-16,5,6,-5,-6,2,-14,-18,-16,-14,-5,-16,-4,-1,-19,-17,1,-3,-24,-19,-16,-3,-20,REST
-33,-40,-40,-35,-44,-35,-33,-31,-43,-58,-31,-46,-36,-26,-50,-25,-30,-27,-34,-30,-25,-80,-84,-61,-58,-54,-62,-51,-55,-46,-46,-52,-35,-44,-44,-46,-48,-32,-10,-48,-2,-21,-6,-5,-13,-8,-12,-22,-30,-27,-32,-24,-32,-22,-14,-29,-32,-16,-23,-39,-35,-30,-22,-31,REST
-15,-25,-27,-25,-33,-27,-25,-21,-23,-42,-23,-38,-30,-19,-34,-5,-21,-24,-28,-24,-22,-43,-59,-48,-37,-50,-42,-30,-9,-37,-50,-33,-16,-21,-23,-29,-37,-29,-15,-14,-2,8,13,3,-5,-7,9,-3,-11,-16,-18,-17,-25,-14,-9,-8,-12,-6,-10,-28,-10,-10,-8,-10,REST
