Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
-3,-15,-20,-20,-23,-23,-23,-24,-34,-18,-16,-10,-35,-13,-29,-20,-17,-18,-11,-10,-23,-25,-31,-41,-35,-37,-22,-36,-31,-27,-20,-23,-24,-22,-20,-21,-45,1,6,-8,2,-6,3,-30,-34,-5,-9,-8,-14,-13,-14,-1,-13,-11,-4,-11,-13,-9,-7,-28,-14,-5,-5,-18,LEFT
-21,-21,-25,-19,-17,-18,-7,-27,-33,-13,-8,0,-26,4,-21,-9,-8,-5,7,6,-6,-46,-32,-37,-52,-52,-16,-40,-35,-39,-16,-16,-18,-15,-8,-10,-15,-10,-22,8,25,10,20,-11,-14,10,7,7,1,0,2,16,-2,1,6,1,1,3,5,-17,-2,7,1,-2,LEFT
-4,-7,-11,-9,-11,-12,-15,-14,-22,-6,-1,5,-24,0,-13,-4,-3,-4,9,1,-13,-33,-27,-36,-29,-29,-15,-57,-52,-14,-17,-18,-21,-19,-16,-16,-8,-27,-27,-13,5,-13,-2,-18,-32,-14,-5,-4,-12,-13,-15,-3,-24,-24,-20,-13,-15,-15,-21,-43,-20,-11,-18,-23,LEFT
3,-11,-15,-18,-28,-29,-43,-17,-28,-14,-11,-9,-37,-20,-22,-15,-13,-16,-2,-11,-28,-39,-32,-52,-21,-22,-21,-51,-45,-17,-22,-23,-24,-22,-17,-18,-5,-11,-10,-17,-20,-15,-3,-15,-46,-15,-5,-5,-8,-7,-10,4,-17,-15,-15,-5,-10,-8,-11,-33,-9,-10,-17,-18,LEFT
18,12,8,5,-4,-5,-15,-5,-8,12,14,16,-11,-9,-2,11,12,8,22,11,-5,-33,-12,-38,-20,-21,-2,-23,-18,-8,2,1,-2,1,4,1,8,4,-3,-8,-11,-6,37,-13,-23,-7,8,7,3,4,-2,12,-8,-7,-10,2,-3,-5,-6,-27,-7,-4,-12,-8,LEFT
-8,2,-3,2,-7,-9,-11,-15,-23,0,4,7,-23,-14,-18,-5,-3,-8,3,-12,-22,-21,-20,-66,-33,-34,-26,-51,-47,-4,-29,-33,-33,-30,-24,-26,-21,-35,-32,-21,-22,-19,16,-22,-30,-20,-14,-14,-23,-23,-26,-15,-33,-32,-23,-23,-27,-31,-32,-53,-31,-25,-33,-33,LEFT
-39,-26,-31,-21,-31,-31,-37,-15,-41,-18,-13,-7,-36,-21,-29,-20,-17,-17,-6,-21,-27,-16,-23,-62,-33,-34,-31,-35,-30,-3,-29,-29,-29,-27,-28,-31,-20,-31,-21,-16,18,-13,6,-12,-9,-12,2,3,-11,-9,-10,1,-18,-16,-12,1,-4,-12,-8,-31,-5,-4,-14,-11,LEFT
-22,-6,-10,-5,-14,-14,-29,14,-22,1,5,10,-14,-5,-7,1,1,2,14,1,-8,-31,-23,-38,-26,-26,-12,-6,0,-13,-1,-2,-3,-1,-12,-14,-11,-4,6,-2,38,0,8,-21,-3,0,6,6,1,1,3,10,-5,-4,-2,1,-1,-1,3,-18,-4,7,6,-4,LEFT
-2,5,2,6,-5,-5,-15,21,-16,7,11,14,-8,1,-5,1,4,2,16,3,-5,-13,-14,-23,-6,-6,-1,1,6,0,4,3,1,4,-2,-4,-2,16,20,3,22,6,13,-29,-9,6,6,5,8,9,12,19,5,6,7,4,4,11,13,-7,3,17,17,9,LEFT
18,20,16,20,14,12,7,39,4,23,29,32,11,12,15,21,23,21,34,22,15,11,14,-10,26,25,12,11,14,18,11,10,8,11,10,7,6,10,21,6,30,6,31,-13,-2,4,14,14,14,14,17,22,4,5,-3,7,6,8,5,-16,2,4,-2,-4,LEFT
4,14,10,14,6,3,-11,20,-6,11,18,22,-5,-16,3,8,10,10,17,4,-2,-23,-1,-26,-10,-12,-9,-20,-15,-18,1,-1,-2,1,-14,-15,-31,-48,-15,-33,6,-33,11,-28,-15,-33,-3,-2,-5,-4,-4,-2,-20,-19,-37,-8,-10,-6,-18,-39,-12,-15,-16,-27,LEFT
6,7,3,7,-9,-10,-35,13,-11,7,12,15,-14,-32,-1,4,5,7,13,2,-5,-34,-7,-34,-16,-16,-3,-29,-24,-36,9,7,5,9,-3,-6,-27,-64,9,-21,5,-17,15,-19,-7,-17,10,11,11,13,14,15,-2,0,-15,10,8,11,6,-17,7,3,5,-4,LEFT
11,18,15,16,10,9,-5,29,4,20,24,28,4,-9,14,18,19,21,26,19,13,-38,-18,-43,-22,-21,-5,-43,-39,-48,1,-2,-3,-1,-3,-5,-19,-40,14,-12,-6,-10,22,-21,-12,-12,10,11,10,10,13,13,-2,-1,-16,4,3,2,2,-20,-1,0,2,-7,LEFT
-4,3,-2,-3,-7,-9,-11,14,-6,3,7,12,-8,-18,5,7,9,9,11,6,1,-37,-30,-61,-34,-35,-26,-42,-36,-35,-17,-20,-19,-17,-22,-23,-25,-15,15,-20,-31,-17,15,-29,-21,-16,12,14,11,12,16,14,1,3,-15,14,12,8,9,-11,10,16,17,15,LEFT
9,14,9,10,3,2,4,27,11,22,26,30,11,1,24,29,31,31,33,28,23,-14,1,-45,5,6,2,2,7,19,9,8,8,10,7,4,3,1,48,17,40,21,40,-11,25,22,39,40,36,37,47,44,32,34,23,38,36,35,40,19,34,37,36,37,LEFT
7,27,22,28,25,24,17,29,20,34,41,45,25,22,31,36,38,43,44,39,29,18,17,-18,10,10,6,12,18,20,11,8,6,10,6,5,13,9,43,8,74,8,15,-18,24,7,23,24,17,17,29,24,10,11,-2,18,15,17,12,-8,10,16,11,3,LEFT
-18,5,0,7,1,-1,-8,2,-6,6,16,21,-3,-10,3,5,8,17,18,12,2,-7,-9,-37,-5,-7,-12,-12,-6,-8,-6,-8,-10,-6,-11,-12,4,7,25,-14,28,-12,1,-17,-12,-11,3,4,2,3,17,14,1,2,-13,6,5,10,8,-12,2,13,10,1,LEFT
-10,4,-1,2,-7,-7,-20,16,-1,5,15,18,-5,-6,4,7,10,18,23,16,9,-54,-22,-48,-18,-19,-11,-21,-16,-20,-5,-6,-7,-6,-11,-13,4,10,13,-4,8,-3,21,-6,-6,-3,8,10,7,7,23,18,5,6,-6,14,14,11,12,-10,10,18,15,11,LEFT
5,3,-2,-2,-9,-10,-23,21,1,-1,10,14,-9,-7,-1,4,6,11,19,13,6,-43,-31,-61,-35,-35,-23,-48,-42,-44,-15,-17,-17,-15,-17,-18,-18,-11,8,-9,7,-7,4,-15,-7,-5,10,11,12,10,26,21,12,14,-6,18,20,22,23,3,18,35,36,28,LEFT
21,13,9,10,4,3,13,23,10,14,23,30,10,2,12,21,23,30,39,36,27,-26,-23,-55,-30,-29,-14,-40,-35,-39,1,1,1,2,6,4,-24,-20,-1,7,-2,10,35,-8,-10,10,24,25,32,32,49,48,38,40,8,27,30,37,41,20,27,35,37,20,LEFT
33,30,25,29,28,26,41,26,21,28,41,50,27,8,22,33,35,44,52,49,37,-44,-21,-61,-9,-8,-12,-49,-43,-24,2,-1,-2,0,10,8,2,-33,-22,-1,17,0,30,-11,4,-1,13,15,15,15,30,30,17,17,-5,8,8,12,10,-11,5,1,2,-12,LEFT
-9,3,-3,7,2,1,7,-3,-3,4,18,26,0,-10,-1,9,12,19,25,21,8,-53,-34,-72,-12,-13,-34,-49,-44,-25,-20,-23,-22,-21,-16,-16,-4,-46,-14,-13,1,-12,10,-25,-2,-11,7,9,5,6,16,15,-2,-1,-11,5,4,4,0,-21,2,0,4,-6,LEFT
-2,2,-2,6,-12,-12,-16,12,5,12,18,21,-7,-5,4,18,19,22,25,22,10,-30,-24,-52,-14,-14,-22,-34,-29,-9,3,3,1,3,-13,-15,-19,-22,10,-1,25,1,10,-4,6,1,24,25,20,21,29,27,12,13,-1,20,20,15,19,-2,18,18,21,19,LEFT
1,12,8,13,-6,-7,-12,17,15,20,22,23,-7,-3,10,22,23,21,26,20,11,-41,-26,-56,-21,-21,-18,-29,-23,-10,-1,-4,-5,-2,-19,-21,-23,-11,3,-11,34,-9,10,-11,1,-10,19,20,13,12,16,14,2,4,-13,14,12,7,10,-10,8,12,17,18,LEFT
-17,-1,-5,3,-15,-16,2,1,5,7,12,12,-12,-8,0,7,10,8,16,8,2,-83,-37,-63,-20,-20,-16,-24,-17,-14,-5,-6,-6,-4,-11,-12,-8,-14,10,-3,31,1,11,-21,-1,1,17,18,17,16,20,18,4,7,3,16,18,13,10,-10,16,9,12,12,LEFT
9,17,13,23,8,7,26,32,25,29,33,33,10,14,20,30,30,31,37,26,23,-59,-12,-26,13,13,8,4,10,22,18,17,16,18,8,6,7,4,22,18,47,20,39,2,17,18,36,36,36,35,37,33,19,22,16,34,34,24,21,0,30,18,20,16,LEFT
18,26,21,28,12,11,15,42,25,30,35,34,4,11,18,30,31,30,33,20,17,-24,-9,-35,2,1,1,-8,-4,-1,6,3,2,5,-4,-5,-3,-9,10,1,29,2,35,-18,5,3,20,21,19,19,19,13,3,5,-2,12,13,5,4,-17,8,7,16,8,LEFT
15,11,6,10,-4,-4,13,25,6,10,15,17,-11,-2,-2,12,15,9,15,4,6,-55,-33,-64,-34,-35,-8,-33,-28,-53,1,-1,-2,1,1,-1,-1,-13,14,1,-14,4,21,-2,-21,5,5,5,7,7,7,5,-4,-2,5,-1,1,-6,-5,-26,-3,-9,-2,-10,LEFT
27,16,12,13,7,7,30,32,12,12,17,22,-2,7,-6,11,13,7,15,6,12,-69,-20,-56,-21,-20,-2,-49,-45,-31,2,0,-2,1,8,6,-8,-14,10,1,-2,2,4,16,-18,0,-7,-7,-8,-8,-7,-8,-15,-14,-5,-12,-13,-21,-18,-40,-17,-25,-20,-30,LEFT
-4,-8,-13,-7,-15,-17,-4,-2,-15,-14,-5,-3,-27,-16,-32,-15,-13,-16,-11,-18,-11,-59,-37,-72,-10,-9,-28,-64,-60,0,-30,-32,-33,-31,-32,-31,-31,-39,-31,-26,13,-24,3,-16,-18,-24,-10,-9,-23,-22,-21,-21,-26,-23,-26,-11,-17,-23,-20,-40,-19,-16,-6,-16,LEFT
-26,-25,-29,-22,-32,-33,-18,-17,-25,-21,-11,-6,-30,-17,-31,-13,-12,-11,-1,-8,-1,-33,-35,-56,-26,-26,-26,-39,-34,-2,-27,-28,-28,-26,-26,-27,6,-21,-6,-6,11,-3,27,-13,-7,-2,6,7,-3,-2,4,8,5,7,-1,3,1,2,13,-8,-1,9,24,7,LEFT
1,-8,-12,-8,-14,-14,4,7,-7,-5,5,13,-11,3,-17,4,5,4,18,11,19,-15,-26,-43,-32,-33,-21,-40,-33,-1,-13,-16,-16,-15,-19,-21,3,-13,23,1,10,2,5,-10,-4,2,1,1,-6,-5,1,6,5,6,-3,-2,-3,-3,8,-13,-7,8,22,8,LEFT
-10,-17,-21,-15,-23,-24,-6,-1,-20,-19,-9,1,-26,-9,-32,-12,-9,-15,-1,-7,6,-29,-29,-49,-31,-31,-29,-28,-21,-13,-11,-14,-16,-13,-23,-23,-20,-6,-3,-15,9,-12,7,-17,-7,-12,-4,-4,-12,-11,-8,-5,-10,-8,-15,-4,-4,-11,-6,-26,-7,0,6,5,LEFT
-9,-12,-17,-11,-20,-21,-2,6,-9,-11,-5,4,-24,-10,-25,-4,-3,-10,0,-7,4,-50,-25,-41,-20,-20,-22,-11,-5,-43,-10,-12,-13,-11,-18,-20,-17,15,-18,-8,2,-5,25,-7,-14,-7,-3,-2,-9,-8,-7,-8,-20,-18,-10,-10,-10,-18,-19,-40,-14,-17,-16,-20,LEFT
-9,-15,-20,-16,-30,-31,-26,4,-8,-15,-10,-6,-31,-12,-29,-11,-9,-15,-10,-18,-13,-88,-51,-74,-24,-24,-36,-37,-32,-50,-25,-27,-28,-27,-36,-37,-44,-23,-12,-17,12,-16,14,-15,-10,-17,-10,-8,-16,-15,-16,-14,-27,-25,-20,-18,-19,-20,-23,-44,-22,-17,-13,-22,LEFT
-32,-26,-31,-24,-35,-35,-27,-2,-15,-20,-12,-7,-30,-18,-27,-10,-10,-11,-5,-11,-8,-97,-51,-71,-25,-26,-40,-54,-50,-19,-26,-26,-27,-26,-31,-33,-60,-41,2,-13,40,-11,8,-16,17,-10,5,5,-2,-1,-3,7,-6,-3,-9,-1,-3,-4,0,-22,-5,-2,6,-2,LEFT
-34,-18,-23,-18,-16,-17,-10,3,-8,-11,0,7,-16,-3,-16,2,2,3,10,7,11,-47,-30,-40,-26,-26,-35,-63,-58,-4,-24,-26,-28,-26,-22,-24,-62,-46,10,-4,20,-2,0,-8,7,-3,3,4,1,1,-2,11,-1,2,-7,1,-3,-4,3,-20,-6,0,12,2,LEFT
-29,-23,-27,-23,-22,-24,-18,-5,-17,-20,-7,0,-26,-10,-24,-10,-8,-8,-1,-1,3,-39,-46,-50,-32,-31,-45,-67,-61,-12,-37,-40,-41,-39,-36,-37,-47,-61,-9,-18,12,-17,-21,-12,-15,-17,-16,-14,-14,-14,-17,-5,-16,-15,-21,-17,-23,-22,-14,-35,-26,-22,-4,-23,LEFT
-33,-26,-30,-25,-35,-36,-32,-13,-21,-23,-9,-7,-34,-17,-23,-13,-11,-13,-7,-4,-2,-64,-52,-64,-36,-37,-40,-42,-35,-26,-26,-26,-28,-25,-30,-32,-1,-17,-28,-14,9,-12,13,-4,-16,-12,-12,-11,-11,-11,-16,-4,-15,-14,-11,-15,-21,-23,-13,-34,-24,-28,-18,-29,LEFT
-14,-9,-13,-12,-25,-26,-30,2,-7,-12,1,0,-31,-10,-13,-5,-4,-10,-7,-3,-2,-55,-40,-51,-47,-48,-30,-15,-10,-36,-12,-14,-16,-13,-24,-27,7,7,-30,-11,6,-9,19,-12,-12,-9,-16,-17,-15,-15,-24,-10,-22,-21,-9,-25,-27,-27,-21,-43,-31,-26,-21,-33,LEFT
-17,-14,-18,-13,-26,-27,-26,-9,-13,-17,-5,-4,-34,-3,-28,-14,-12,-14,-11,-7,-2,-61,-52,-64,-44,-44,-36,-36,-31,-42,-29,-31,-32,-30,-28,-30,-15,-36,-41,4,0,6,-7,-13,-18,8,-17,-17,-8,-7,-12,4,-6,-5,10,-14,-12,-11,-1,-22,-13,-3,4,-4,LEFT
-26,-18,-23,-10,-14,-15,-7,-10,-9,-9,7,11,-17,16,-23,1,3,2,11,14,23,-55,-40,-53,-4,-3,-32,-42,-37,-28,-33,-34,-35,-34,-21,-23,-5,-21,-57,13,20,13,0,14,-10,12,-7,-7,4,4,-1,13,-1,1,5,-4,-2,-7,1,-22,-7,-5,0,-5,LEFT
-45,-27,-33,-18,-21,-22,-22,-25,-22,-20,-2,0,-30,-10,-42,-12,-9,-14,-7,-4,0,-58,-51,-55,-33,-34,-46,-53,-48,-43,-44,-48,-48,-46,-37,-38,-25,-31,-71,-31,-17,-31,-22,-7,-48,-32,-40,-39,-27,-27,-33,-21,-36,-35,-37,-39,-37,-36,-36,-58,-42,-36,-31,-40,LEFT
-55,-39,-43,-30,-33,-34,-28,-45,-39,-34,-17,-14,-41,-36,-65,-27,-25,-29,-23,-20,-17,-59,-63,-83,-46,-46,-43,-35,-29,-54,-46,-48,-48,-45,-24,-26,-49,-39,-53,-27,-25,-25,-20,-7,-42,-23,-30,-29,-21,-20,-23,-8,-23,-21,-20,-29,-26,-23,-14,-36,-26,-20,-13,-16,LEFT
-17,-14,-18,-8,-7,-9,3,-10,-10,-10,4,8,-14,-8,-36,-2,-1,-6,4,5,7,-52,-50,-63,-33,-33,-23,-29,-23,-37,-24,-25,-27,-25,-17,-20,-35,-26,-20,-3,-6,-2,-1,-6,-16,-3,-8,-7,-7,-8,-13,6,-6,-5,-6,-15,-15,-14,1,-21,-18,-10,-1,-14,LEFT
-42,-30,-35,-22,-24,-25,-8,-31,-25,-28,-10,-3,-26,-12,-42,-20,-16,-21,-7,-8,-3,-58,-65,-45,-52,-52,-46,-54,-47,-41,-39,-42,-43,-41,-43,-44,-41,-42,-35,-21,4,-20,-5,-17,-25,-19,-25,-24,-21,-21,-25,-4,-14,-13,-22,-26,-26,-21,-10,-30,-29,-20,-10,-35,LEFT
-57,-42,-46,-30,-28,-27,-2,-44,-35,-35,-14,-3,-25,-18,-38,-21,-18,-17,-1,-1,6,-45,-44,-35,-50,-49,-41,-35,-29,-50,-39,-40,-41,-39,-24,-26,-10,-20,-61,-12,-17,-10,22,10,-25,-8,-16,-15,-8,-8,-11,11,1,2,-7,-16,-15,-10,5,-17,-18,-14,-3,-24,LEFT
-32,-27,-31,-19,-17,-17,-12,-23,-23,-25,-6,5,-22,-3,-27,-12,-10,-10,3,4,9,-66,-48,-51,-33,-34,-40,-22,-16,-62,-50,-51,-52,-51,-26,-28,-5,-26,-89,-6,-34,-5,9,-2,-37,-6,-28,-27,-20,-20,-25,-5,-16,-14,-10,-35,-32,-25,-15,-37,-35,-25,-13,-33,LEFT
-37,-36,-41,-30,-33,-33,-31,-36,-33,-34,-17,-10,-39,-10,-34,-22,-20,-23,-15,-13,-12,-70,-66,-68,-36,-37,-40,-35,-30,-30,-44,-45,-46,-43,-28,-30,-16,-37,-41,-5,16,-3,-26,-6,-14,-2,-12,-12,-11,-11,-21,-3,-20,-17,-2,-15,-18,-19,-16,-38,-18,-17,-11,-22,LEFT
-25,-18,-23,-14,-17,-18,-14,-13,-7,-11,2,6,-24,4,-8,3,5,-1,5,3,4,-34,-33,-31,2,3,-11,-12,-6,14,-9,-10,-12,-10,-7,-10,4,-18,6,3,40,4,1,19,7,3,13,12,7,7,-6,11,-10,-8,-2,5,-1,-12,-8,-31,-4,-13,-10,-20,LEFT
-6,-5,-10,-5,-9,-10,-8,-2,2,-6,7,11,-21,-10,-11,3,5,-1,3,1,-5,-35,-19,-24,15,15,-12,-16,-11,-14,-12,-15,-16,-14,-12,-14,-13,-30,-15,-20,5,-20,0,-10,-13,-20,-4,-3,-4,-4,-16,1,-19,-17,-22,-9,-12,-18,-16,-37,-15,-14,-8,-21,LEFT
-10,-7,-12,-5,-14,-13,-7,-11,-6,-7,4,8,-23,-14,-21,-4,-2,-4,2,2,-4,-29,-17,-20,5,5,-11,-17,-11,-2,-9,-11,-12,-9,-8,-8,-20,-34,-23,-1,28,3,9,-7,2,3,1,3,5,6,-1,17,-2,1,6,-1,-2,-3,4,-18,-3,-2,4,-10,LEFT
-13,5,2,10,4,4,10,-5,4,8,21,25,0,12,-12,13,14,14,21,21,20,-14,-6,-16,5,4,-2,1,7,5,-13,-15,-16,-14,2,0,21,-12,-26,1,20,1,19,1,-3,-2,2,3,7,7,1,16,-2,0,-10,4,-1,-6,1,-22,-3,-5,1,-13,LEFT
-13,-3,-7,-1,-9,-11,-7,-13,-4,-7,5,10,-14,-18,-28,-1,2,-1,4,2,-1,-39,-15,-20,-18,-18,-14,-8,-2,-27,-22,-23,-25,-22,-12,-13,2,-4,-35,-24,-33,-22,18,-10,-32,-22,-5,-5,-1,1,-7,8,-11,-10,-22,1,-4,-10,-4,-26,-6,-4,3,-12,LEFT
7,4,-1,4,-9,-10,-14,-10,4,1,7,14,-13,-13,-24,6,7,4,11,7,5,-46,-14,-8,-2,-2,-4,-13,-7,-14,-4,-5,-7,-5,-5,-7,-24,-16,-49,-4,-21,-1,13,12,-10,-2,6,6,8,8,3,21,1,3,-2,5,1,-2,10,-13,-1,1,6,-8,LEFT
-22,-3,-8,0,-7,-8,-11,-24,-2,-1,7,11,-10,-3,-19,6,7,4,14,10,11,-58,-36,-33,4,3,-16,-30,-24,-22,-25,-28,-30,-27,-21,-23,-33,-51,-41,-12,10,-11,-2,3,9,-11,11,11,4,5,-7,12,-6,-5,-16,4,-2,-6,1,-21,-5,5,5,-4,LEFT
-36,-20,-26,-18,-25,-26,-23,-34,-13,-12,-8,-6,-24,-18,-24,-6,-3,-9,0,-3,3,-44,-37,-39,-14,-15,-29,-42,-35,-21,-34,-35,-36,-34,-29,-30,-22,-54,-7,-16,-7,-14,-7,-10,-1,-12,7,7,-3,-2,-14,4,-11,-9,-11,2,-5,-12,-5,-26,-8,1,1,-6,LEFT
-20,-13,-18,-14,-17,-17,-10,-27,-8,-5,-3,1,-13,1,-23,-2,-1,-4,5,7,18,-39,-20,-22,-5,-5,-12,-8,-1,7,-16,-17,-18,-17,-13,-15,-8,-14,11,8,-16,10,-9,1,-14,9,3,3,-3,-3,-12,10,-8,-5,6,-1,-5,-14,-4,-25,-8,-2,1,-5,LEFT
-7,-6,-11,-11,-11,-12,4,-21,-8,-3,-2,1,-11,2,-28,-5,-4,-6,4,2,16,-41,-25,-29,-36,-37,-18,-11,-3,-15,-24,-27,-27,-26,-14,-16,-29,-34,-18,-13,-29,-13,-22,3,-27,-13,-11,-10,-15,-14,-23,1,-21,-20,-20,-19,-20,-24,-16,-39,-24,-13,-5,-23,LEFT
-29,-18,-23,-16,-18,-18,7,-30,-20,-12,-8,-5,-20,-23,-40,-16,-13,-12,-2,-6,4,-36,-35,-41,-30,-29,-23,-37,-31,-22,-31,-32,-33,-30,-10,-12,-26,-59,-29,-22,-29,-17,-14,10,-22,-16,-10,-8,-11,-9,-15,10,-12,-9,-15,-18,-16,-15,-4,-26,-17,-12,0,-22,LEFT
-18,-4,-8,-2,-8,-8,-3,-17,-5,3,7,9,-11,-5,-22,1,2,3,13,7,18,-20,-18,-25,5,5,-4,-25,-20,3,-15,-15,-17,-15,-6,-8,-11,-40,-29,-1,-6,2,-3,15,-4,1,3,4,-1,-1,-9,15,-4,-2,-1,-2,-5,-8,2,-19,-7,-2,8,-5,LEFT
-24,-10,-13,-10,-20,-20,-16,-27,-13,-4,-2,1,-23,-1,-24,-6,-5,-3,4,2,14,-48,-31,-34,-26,-26,-21,-27,-21,-21,-31,-33,-34,-32,-21,-22,-25,-23,-50,-4,-16,-3,-11,1,-17,-3,2,2,-2,-2,-11,10,-10,-8,-5,4,-3,-8,-5,-26,-5,-1,5,-6,LEFT
-31,-12,-17,-12,-16,-17,-10,-23,-12,-1,1,3,-17,-2,-20,-3,-2,2,8,9,17,-53,-29,-24,-13,-12,-9,-6,1,-24,-23,-24,-25,-24,-3,-5,4,8,-43,-1,-31,2,12,-3,-21,2,13,13,10,10,2,18,-5,-3,-1,13,7,-2,-1,-24,4,-7,-5,-15,LEFT
-20,0,-4,-4,-7,-8,-5,-4,0,7,8,8,-12,-4,-6,6,7,2,9,8,16,-47,-35,-20,-7,-8,-15,-13,-6,-21,-30,-33,-34,-32,-18,-20,-22,-16,-53,-14,-8,-13,4,-6,-20,-13,6,7,-1,-1,-13,1,-17,-16,-17,3,-4,-14,-10,-32,-7,-16,-4,-11,LEFT
-27,-16,-20,-23,-32,-33,-24,-24,-14,-11,-11,-12,-36,-17,-19,-9,-6,-14,-8,-12,6,-48,-53,-38,-18,-20,-32,-45,-39,-6,-41,-43,-44,-41,-36,-37,-48,-31,-53,-16,-23,-15,-11,2,-29,-13,-1,0,-4,-4,-15,1,-12,-10,-14,0,-4,-14,-3,-23,-6,-11,7,-2,LEFT
-12,-7,-11,-17,-25,-26,-12,-20,-5,0,-3,-5,-25,-6,-16,1,3,-1,3,-1,20,-67,-48,-44,-18,-18,-15,-24,-18,7,-20,-21,-22,-20,-14,-17,-35,-10,-16,-3,-32,-1,-3,12,-31,-2,1,1,2,3,-6,8,-7,-5,-5,-1,-3,-13,-6,-28,-6,-16,-5,-21,LEFT
-31,-3,-7,-12,-12,-14,0,-31,-8,3,0,-2,-20,-8,-20,-3,-2,-2,-1,-4,14,-77,-45,-54,-41,-42,-17,-42,-36,-30,-27,-30,-31,-29,-18,-19,-46,-55,-54,-21,-10,-20,4,-1,-25,-22,-6,-5,-8,-8,-18,-3,-20,-17,-26,-12,-14,-21,-16,-37,-17,-20,-7,-30,LEFT
-64,-20,-25,-23,-21,-23,-6,-53,-25,-9,-10,-7,-26,-22,-30,-15,-13,-8,-4,-7,11,-41,-43,-41,-44,-45,-22,-60,-54,-50,-40,-41,-42,-39,-15,-16,-27,-69,-74,-11,-4,-7,14,-1,-22,-5,6,7,3,4,-3,18,6,7,-1,6,4,-1,15,-6,3,6,20,4,LEFT
-33,1,-3,-2,1,1,8,-30,-4,10,14,19,-2,12,-10,5,5,13,24,20,31,-22,-23,-21,-8,-8,2,-26,-20,-15,-13,-14,-16,-15,0,-3,21,-19,-29,10,10,11,1,7,-21,9,8,9,4,3,-2,19,5,5,2,1,-5,-10,1,-21,-11,-7,1,-22,LEFT
-34,-9,-13,-11,-15,-16,-21,-34,-16,-8,-3,-1,-23,-11,-26,-20,-17,-12,-3,-8,-1,-23,-41,-42,-20,-21,-19,-29,-23,-17,-31,-34,-35,-33,-31,-31,-4,-18,-42,-25,-3,-25,-20,-3,-33,-24,-18,-17,-24,-24,-30,-11,-24,-23,-27,-31,-34,-32,-28,-49,-37,-27,-23,-50,LEFT
-55,-25,-30,-25,-31,-31,-23,-39,-23,-17,-13,-12,-30,-19,-35,-21,-19,-14,-5,-9,3,-2,-31,-31,-18,-18,-17,-32,-27,1,-26,-26,-27,-25,-21,-23,-24,-10,-38,-12,-11,-9,6,20,-27,-9,-3,-2,-5,-4,-11,5,-5,-3,-8,-8,-11,-16,-6,-28,-11,-5,-8,-15,LEFT
-49,-7,-11,-9,-8,-8,1,-19,-2,4,4,5,-8,-6,-13,4,4,4,11,5,20,-10,-10,-22,-12,-12,-6,-16,-9,4,-14,-15,-17,-15,-6,-8,-26,-20,-17,-12,-9,-12,4,15,-24,-12,12,12,5,5,-9,3,-11,-10,-15,7,-2,-20,-16,-38,-5,-7,-14,-14,LEFT
-26,-1,-5,-2,-3,-4,4,-14,4,4,5,6,-8,-11,-11,3,4,-1,6,-2,9,-26,-5,-18,-10,-10,5,-6,1,1,-6,-6,-8,-5,2,1,-13,-31,5,-2,-9,-1,-14,-3,-33,1,10,11,6,6,-5,6,-6,-5,4,0,-5,-16,-9,-30,-8,-11,-9,-18,LEFT
9,18,14,13,7,6,0,2,17,15,16,20,1,16,-7,11,12,11,21,12,24,-25,-1,-3,-4,-4,18,9,14,13,12,10,8,10,13,11,-20,-7,5,19,-26,20,18,13,-30,20,11,12,11,11,4,18,7,8,15,-1,-1,-8,6,-16,-4,-6,1,-12,LEFT
-12,12,7,8,2,-1,-8,-12,4,3,9,11,-11,5,-15,-2,1,2,11,1,14,-51,-23,-20,-15,-16,-4,-17,-12,-22,-20,-23,-24,-21,-10,-10,-27,-15,-24,-12,-11,-11,17,0,-26,-12,3,4,-4,-3,-13,2,-10,-8,-16,-3,-7,-16,-7,-28,-10,-7,0,-10,LEFT
-30,-1,-5,-2,-14,-14,-21,-26,-6,-4,2,4,-18,-14,-16,-5,-2,0,7,1,12,-49,-31,-27,-22,-22,1,-17,-12,-32,-14,-13,-15,-12,-1,-3,6,-11,-17,-9,14,-7,22,1,-16,-6,23,24,10,11,3,23,11,13,-6,18,12,3,16,-5,10,8,17,5,LEFT
-12,15,10,14,9,8,14,-12,13,14,21,26,8,1,4,14,15,22,32,28,40,2,-18,-34,0,0,6,-29,-25,4,-1,-3,-5,-3,3,1,-4,-23,2,-1,25,1,30,10,-7,1,24,24,10,10,4,25,15,16,-4,10,4,-4,11,-11,-1,-1,7,-8,LEFT
-24,-5,-10,-3,-6,-8,2,-25,-2,-3,5,10,-8,-7,-10,-5,-3,6,14,13,26,-7,-36,-45,-30,-31,-18,-50,-45,-19,-20,-23,-24,-21,-18,-19,-21,-25,-15,-12,13,-10,16,3,-12,-9,7,8,-6,-5,-11,10,1,2,-10,-7,-13,-18,-3,-24,-15,-11,-5,-20,LEFT
