Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
-23,-44,-5,-41,-42,-44,-46,-30,-15,-40,-20,-43,3,0,-50,-20,-31,-22,-6,-13,-49,-89,-73,-99,-92,-59,-62,-92,-108,-63,-54,-19,-13,-40,-45,-46,-59,-60,-37,205,-39,-13,-53,-15,-25,-16,-67,13,-16,1,-41,1,4,-11,-16,-18,-12,-42,-16,-18,-12,-14,-24,-14,REST
-18,-36,5,-35,-36,-39,-41,-32,-16,-34,-18,-44,0,-2,-59,-21,-29,-22,-10,-21,-51,-94,-67,-99,-89,-56,-50,-83,-118,-48,-40,-6,-2,-33,-40,-40,-49,-59,-31,206,-27,-14,-39,-13,-17,-17,-55,20,-8,4,-44,-2,1,-11,-15,-3,-4,-42,-15,-16,-4,-6,-20,-5,REST
-17,-34,2,-41,-42,-41,-43,-30,-17,-40,-25,-51,-8,-6,-58,-26,-35,-30,-17,-26,-59,-106,-89,-118,-99,-91,-58,-99,-127,-52,-40,-5,-4,-36,-48,-49,-63,-67,-31,193,-30,-17,-39,-21,-15,-25,-54,18,-13,-5,-51,-11,-2,-15,-21,-6,-9,-45,-20,-19,-7,-12,-25,-14,REST
-16,-33,4,-40,-41,-43,-44,-27,-18,-40,-25,-45,-2,4,-51,-26,-36,-24,-8,-13,-49,-101,-80,-106,-99,-72,-49,-90,-94,-46,-37,-2,6,-25,-36,-36,-53,-45,-21,207,-24,-7,-34,-7,-11,-7,-49,26,1,8,-34,2,17,3,-3,-3,4,-28,-1,-3,4,6,-10,-1,REST
-4,-21,22,-21,-22,-21,-22,-14,-1,-22,-7,-24,16,17,-39,-11,-17,-4,11,7,-37,-70,-43,-78,-79,-5,-32,-72,-74,-39,-40,-1,3,-18,-22,-23,-49,-37,-16,206,-23,-7,-24,1,-3,-3,-47,29,6,12,-29,1,15,1,-9,-5,4,-34,-4,-8,-1,-1,-15,-6,REST
-7,-30,12,-30,-32,-31,-33,-20,-7,-33,-17,-34,2,5,-52,-17,-27,-15,-5,-3,-47,-91,-60,-92,-90,-33,-50,-97,-97,-63,-64,-23,-19,-41,-42,-44,-60,-44,-36,188,-32,-18,-35,-10,-24,-17,-68,8,-17,-13,-50,-22,-3,-16,-22,-24,-20,-53,-19,-20,-20,-18,-30,-20,REST
-25,-44,-6,-44,-46,-45,-47,-45,-23,-44,-27,-41,-5,8,-60,-27,-38,-23,-11,-10,-45,-86,-68,-103,-94,-56,-56,-87,-75,-47,-61,-18,-12,-40,-44,-43,-51,-30,-24,199,-24,-10,-27,-4,-15,-10,-60,16,-11,-7,-46,-16,5,-9,-11,-16,-12,-43,-10,-12,-11,-8,-22,-7,REST
-17,-33,5,-38,-40,-36,-39,-28,-13,-36,-21,-35,0,6,-53,-21,-31,-16,-3,-4,-45,-79,-61,-92,-70,-41,-46,-76,-81,-28,-47,-12,-5,-31,-39,-40,-47,-33,-18,196,-27,-8,-22,-5,-20,-10,-67,13,-12,-2,-46,-10,4,-11,-15,-23,-16,-48,-14,-21,-18,-17,-30,-18,REST
-15,-33,9,-36,-37,-39,-41,-33,-14,-40,-22,-34,-5,-1,-61,-26,-33,-17,-4,-7,-49,-88,-71,-102,-80,-50,-43,-84,-86,-51,-54,-18,-5,-32,-41,-42,-55,-39,-29,189,-37,-11,-40,-10,-27,-15,-73,11,-11,-2,-46,-4,4,-12,-17,-22,-14,-45,-12,-17,-13,-9,-26,-14,REST
-10,-27,14,-31,-32,-32,-34,-25,-4,-32,-14,-27,1,7,-40,-14,-23,-10,2,4,-44,-71,-53,-90,-61,-33,-35,-71,-71,-44,-44,-5,6,-24,-30,-30,-52,-30,-17,193,-23,1,-34,-4,-2,-5,-53,26,1,9,-35,13,14,-1,-4,-4,1,-30,3,-2,2,3,-11,1,REST
-3,-21,15,-30,-30,-24,-26,-17,1,-32,-14,-29,6,11,-35,-14,-17,-13,-2,1,-43,-74,-66,-89,-86,-72,-42,-73,-72,-52,-49,-1,13,-25,-30,-31,-62,-43,-26,12,-27,-12,-39,-10,-8,-7,-53,20,-6,2,-41,7,6,-4,-8,-2,-2,-33,-3,-5,0,-2,-17,-7,REST
-14,-30,7,-35,-36,-35,-37,-31,-11,-41,-18,-34,1,2,-48,-20,-22,-17,-5,-5,-49,-87,-71,-92,-119,-72,-48,-81,-67,-70,-72,-21,-7,-35,-42,-43,-57,-47,-29,-234,-28,-16,-30,-11,-20,-14,-54,20,-6,-1,-40,5,8,-5,-12,-2,-1,-33,-6,-7,1,1,-14,-1,REST
-31,-46,-5,-43,-44,-42,-43,-51,-23,-43,-20,-38,-1,1,-52,-23,-26,-18,-7,-1,-50,-68,-58,-88,-83,-30,-50,-81,-97,-65,-71,-47,-26,-43,-45,-45,-53,-50,-25,-263,-27,-15,-21,-10,-13,-20,-57,17,-11,-7,-41,4,7,-2,-13,-9,-6,-36,-9,-6,-1,-2,-14,-1,REST
-29,-47,-11,-49,-50,-44,-45,-45,-22,-42,-25,-42,-4,5,-51,-23,-29,-22,-10,-5,-48,-87,-87,-88,-80,-64,-53,-86,-93,-72,-81,-44,-20,-42,-46,-48,-60,-55,-30,-251,-39,-16,-36,-18,-16,-24,-61,20,-14,-9,-43,-1,5,-6,-16,-7,-4,-37,-10,-12,-1,-3,-20,-7,REST
-11,-32,2,-43,-44,-42,-44,-18,-6,-35,-23,-36,-8,7,-35,-12,-23,-21,-6,-11,-51,-78,-58,-78,-90,-62,-44,-79,-57,-57,-54,-17,-7,-33,-41,-42,-54,-40,-18,-257,-21,-16,-20,-10,-4,-11,-54,23,-12,-10,-46,-1,4,-6,-14,-3,-1,-42,-7,-15,2,-6,-22,-2,REST
-10,-32,2,-46,-47,-36,-38,-45,-19,-41,-31,-42,-14,-5,-49,-25,-32,-31,-17,-19,-59,-59,-26,-63,-90,-42,-42,-71,-54,-56,-39,-16,-8,-34,-37,-39,-46,-33,-19,-256,-15,-20,-20,-9,-10,-18,-55,13,-21,-22,-56,-7,-6,-13,-21,-13,-13,-53,-13,-23,-8,-16,-29,-10,REST
-15,-33,1,-47,-48,-32,-34,-49,-20,-42,-30,-44,-13,-3,-48,-26,-33,-28,-20,-14,-55,-65,-42,-64,-86,-42,-39,-73,-61,-49,-46,-16,-6,-32,-31,-31,-42,-27,-22,-248,-28,-6,-23,-8,-17,-16,-61,12,-24,-21,-52,-6,-3,-11,-16,-19,-15,-51,-8,-14,-7,-13,-26,-6,REST
-16,-31,5,-39,-40,-22,-23,-40,-15,-37,-21,-37,-1,13,-40,-23,-30,-20,-10,-2,-45,-63,-41,-68,-69,-51,-32,-63,-40,-59,-62,-22,-8,-33,-22,-22,-37,-18,-23,-233,-28,1,-9,5,-12,-4,-54,16,-18,-15,-45,-1,3,-2,-7,-10,-9,-44,-1,-6,-1,-7,-18,2,REST
-24,-41,-1,-45,-46,-20,-21,-43,-20,-42,-25,-38,0,13,-48,-25,-34,-23,-11,-2,-43,-57,-35,-59,-56,-53,-33,-64,-38,-59,-67,-26,-13,-36,-24,-25,-35,-19,-27,-229,-32,-3,-24,4,-14,-4,-56,16,-17,-16,-49,3,2,-1,-6,-12,-7,-42,0,-6,-2,-5,-18,-3,REST
-14,-31,7,-37,-36,-17,-19,-30,-10,-31,-17,-25,9,22,-37,-10,-22,-6,7,14,-30,-29,-7,-23,-35,-20,-6,-40,-9,-38,-36,6,18,-9,-7,-6,-7,10,-2,-198,-9,13,-10,8,11,10,-36,44,10,15,-21,30,31,21,13,13,18,-14,26,17,22,19,5,11,REST
28,10,44,-4,-5,15,15,4,23,-1,10,-2,31,37,-14,14,2,18,28,34,-15,21,38,32,10,28,33,5,46,7,10,45,56,22,23,22,24,48,30,-117,13,21,11,13,29,16,-34,50,17,24,-16,31,35,21,11,7,13,-20,23,8,14,8,-2,2,REST
34,15,49,3,2,31,29,0,20,-1,10,-6,28,33,-21,8,-3,11,22,29,-19,59,76,76,44,49,48,36,88,32,28,58,65,32,35,34,42,65,31,118,9,25,4,6,12,13,-39,41,13,21,-14,31,33,22,7,3,10,-18,23,4,9,5,-5,-2,REST
47,33,68,27,29,57,55,18,37,21,34,16,45,54,-5,26,17,32,43,40,-8,140,154,151,130,98,97,91,155,81,80,107,105,70,71,71,86,106,59,271,26,41,22,23,33,28,-20,63,32,37,3,46,51,36,21,22,27,-10,33,15,21,17,5,12,REST
82,65,99,58,58,96,93,26,56,45,56,37,67,69,7,40,32,49,56,47,-2,210,215,227,214,142,142,140,218,156,154,159,145,103,101,99,124,143,90,267,50,49,41,30,44,32,-20,71,39,44,8,46,52,34,21,29,33,-9,31,15,25,18,3,10,REST
94,72,104,63,63,107,105,33,58,49,59,40,70,73,16,46,36,53,59,53,2,243,253,262,180,209,153,166,248,125,138,152,138,104,110,107,135,159,90,258,49,49,40,24,46,23,-13,79,49,53,18,53,58,40,25,40,46,9,41,25,41,34,15,24,REST
101,83,115,76,77,124,121,53,74,65,73,53,82,87,24,60,49,68,71,65,18,273,270,276,237,232,186,198,266,148,162,172,159,127,129,128,155,181,108,263,58,66,51,31,62,52,3,90,61,64,30,64,71,58,39,52,59,25,59,42,54,47,32,35,REST
119,98,130,88,88,141,139,59,83,70,82,59,85,84,29,61,50,71,72,69,21,272,267,275,273,252,211,227,266,174,190,191,175,139,145,143,175,198,116,262,60,75,51,32,59,54,-2,83,56,62,27,62,71,63,38,43,50,20,57,39,44,40,25,25,REST
125,107,140,102,105,162,160,63,89,78,92,73,102,101,33,65,55,78,86,79,35,269,266,273,260,262,231,251,265,195,211,216,199,163,171,168,202,229,135,261,73,88,63,46,65,63,4,91,65,72,37,79,86,76,51,47,57,27,68,47,50,46,29,29,REST
145,129,158,121,122,184,182,82,107,97,109,90,120,116,43,77,69,92,100,86,41,269,266,273,262,262,253,261,266,232,231,240,222,178,185,182,221,248,154,262,79,96,74,51,79,71,14,98,77,77,41,82,89,76,53,50,59,26,67,46,48,43,30,27,REST
163,140,164,122,122,188,186,100,115,101,105,85,122,115,49,76,67,85,97,82,41,270,267,274,264,258,248,260,266,228,230,228,220,173,184,181,211,236,148,262,74,96,56,40,67,62,-1,87,67,63,31,69,80,65,44,44,52,23,59,37,43,36,22,20,REST
148,126,154,114,115,186,183,72,97,90,94,78,115,112,33,70,61,77,91,77,41,270,267,274,263,260,248,260,267,230,251,235,221,176,185,183,227,249,157,262,99,92,71,43,88,68,19,103,81,77,41,75,88,71,52,65,69,37,67,49,61,51,34,33,REST
154,139,165,121,122,190,187,82,108,101,102,82,113,109,38,79,72,87,91,88,43,270,266,274,258,228,249,260,267,234,254,250,232,185,186,183,225,249,164,259,97,90,74,44,87,68,20,99,80,78,45,78,90,71,53,62,63,32,66,49,54,46,31,26,REST
153,139,163,121,122,185,184,78,105,97,101,80,108,106,34,76,67,86,90,84,40,271,266,274,243,232,238,258,261,201,235,237,224,178,184,182,219,231,146,256,78,84,65,42,74,60,5,91,69,73,41,77,84,65,46,53,53,29,64,41,42,36,24,19,REST
157,139,157,122,124,192,189,84,106,98,103,84,112,111,39,78,67,89,96,87,43,271,267,274,258,261,239,257,260,214,240,234,211,177,191,188,223,237,147,254,80,86,61,45,79,56,9,92,67,77,44,84,87,68,44,47,51,27,64,36,41,33,25,17,REST
139,127,147,116,117,185,184,68,92,87,96,80,114,108,24,65,55,82,89,79,41,262,258,254,263,247,218,231,238,192,194,196,186,160,176,173,196,210,133,238,61,76,51,35,49,50,-14,71,47,59,29,72,77,59,33,28,35,14,54,25,28,21,13,4,REST
124,117,138,108,109,172,171,55,78,80,92,77,111,103,16,58,49,75,83,76,35,222,227,229,235,224,208,207,203,206,208,195,187,162,168,167,175,189,131,229,56,80,48,37,47,61,-16,70,49,59,24,62,71,54,33,28,34,10,46,21,26,18,8,6,REST
141,134,150,110,111,167,165,68,91,90,97,75,101,95,21,60,54,75,76,74,27,183,193,188,158,170,198,192,181,195,236,223,199,164,160,158,162,176,137,222,64,82,50,40,61,52,-6,73,54,59,22,52,67,50,29,32,34,4,41,16,26,16,3,5,REST
129,128,145,102,102,153,152,63,88,81,93,69,90,90,23,58,50,73,72,71,27,159,161,149,153,188,172,164,138,112,154,176,166,138,145,143,133,143,116,201,54,64,42,30,50,41,-12,65,44,52,18,43,57,42,22,25,29,-1,36,9,21,10,-5,-3,REST
102,105,123,88,88,139,139,58,77,68,86,58,82,82,25,52,42,66,68,58,23,146,146,141,171,183,153,147,124,118,123,145,140,120,135,133,133,145,106,191,44,61,40,35,50,37,-10,64,41,46,13,36,50,39,19,24,29,-8,38,6,16,4,-9,-3,REST
96,96,111,78,78,131,130,49,63,58,72,48,75,74,8,38,29,50,55,47,11,129,122,126,144,155,144,137,91,114,116,133,133,110,122,121,129,141,106,187,53,54,43,29,41,31,-21,48,25,30,-2,29,39,32,12,11,15,-21,34,5,2,-6,-17,-11,REST
88,83,101,69,70,118,117,31,50,47,64,41,70,73,2,32,19,44,51,51,12,90,90,95,84,128,128,103,44,96,118,121,127,103,115,114,107,121,100,178,46,49,37,25,36,31,-25,50,29,34,6,39,49,37,17,12,20,-15,43,10,8,4,-7,-2,REST
94,91,105,75,75,116,116,48,64,58,73,48,74,71,13,40,28,54,57,61,13,64,68,77,86,129,119,89,48,86,117,121,121,100,110,108,94,113,97,168,40,45,24,33,38,32,-32,49,32,37,10,38,52,40,19,9,20,-16,43,11,8,4,-4,-4,REST
79,81,89,60,60,98,97,32,50,43,56,37,64,56,-7,24,14,43,44,43,1,21,34,37,31,90,84,60,16,56,75,84,91,72,84,83,64,80,68,144,17,35,7,17,12,15,-52,30,13,21,-6,22,36,29,4,-1,6,-25,29,1,-4,-8,-17,-15,REST
54,63,71,43,43,77,77,16,33,28,44,29,54,53,-18,18,5,39,36,40,-3,-10,1,6,36,67,68,35,-22,35,65,73,90,64,72,72,46,62,58,134,22,27,1,15,16,3,-44,34,18,27,-3,25,39,31,6,5,16,-17,36,4,5,2,-11,-4,REST
56,65,76,45,46,72,71,26,37,35,52,31,52,52,-4,27,13,44,41,41,-2,-34,-25,-13,-33,19,61,17,-53,1,29,69,91,62,67,66,35,54,61,133,31,27,26,22,30,25,-28,43,27,37,3,27,41,32,10,14,23,-12,38,6,14,10,-5,2,REST
41,52,60,32,32,58,56,16,23,21,39,17,36,37,-7,18,3,30,31,25,-13,-74,-56,-56,-107,10,24,-11,-104,4,14,33,52,30,43,42,8,29,35,-13,12,17,6,16,14,15,-41,26,7,21,-16,10,22,17,-3,-2,4,-27,22,-7,1,-2,-17,-12,REST
18,29,31,3,3,32,31,3,5,-1,17,-4,17,25,-23,5,-11,15,17,6,-25,-83,-78,-88,-57,29,5,-29,-100,14,13,19,33,14,27,28,10,33,40,-262,15,15,10,20,7,8,-41,27,8,20,-17,12,21,20,1,4,4,-24,25,-2,0,1,-13,-8,REST
29,35,33,4,4,32,31,10,11,7,20,-3,17,26,-24,7,-6,20,21,8,-21,-90,-90,-89,-74,16,11,-33,-88,-8,3,21,45,22,31,31,7,41,41,-274,10,18,7,23,8,11,-40,24,10,17,-16,10,20,20,1,-4,-3,-33,20,-7,-11,-11,-21,-16,REST
25,36,37,8,7,31,30,14,9,5,24,-1,20,33,-26,7,-8,21,25,13,-15,-117,-102,-108,-114,-3,-6,-45,-116,-16,-9,8,36,17,29,29,-7,34,32,-251,0,20,3,21,4,11,-48,18,3,18,-17,13,19,20,0,-12,-8,-37,18,-11,-14,-16,-26,-15,REST
8,30,36,12,12,34,33,-5,3,6,27,6,27,41,-34,6,-8,26,32,18,-10,-120,-91,-108,-101,-17,-11,-45,-124,-20,-20,0,27,15,33,34,-5,41,36,-258,12,26,10,27,4,17,-48,18,3,22,-15,20,21,22,3,-5,-7,-41,20,-10,-13,-15,-26,-10,REST
4,23,26,6,5,30,28,-8,-6,-1,18,-3,18,30,-39,-2,-16,15,19,11,-22,-143,-120,-137,-134,-36,-24,-63,-161,-26,-36,-2,10,1,18,17,-24,13,22,-258,-6,8,-5,18,-8,-2,-62,6,-11,-1,-32,5,1,2,-15,-16,-22,-61,-1,-30,-24,-31,-46,-24,REST
-1,13,17,-7,-8,13,12,-10,-13,-13,6,-13,5,20,-35,-6,-24,3,10,1,-27,-155,-139,-157,-138,-40,-33,-81,-176,-34,-39,5,10,1,13,14,-31,-5,22,-254,-11,8,-2,20,-8,3,-63,8,-6,1,-30,10,7,5,-8,-13,-17,-56,2,-25,-14,-22,-42,-14,REST
11,27,31,5,5,23,23,1,-3,-2,17,0,16,29,-23,-1,-17,13,19,7,-20,-153,-139,-147,-151,-46,-25,-74,-172,-23,-17,17,20,11,22,22,-27,-9,27,-252,-7,7,-5,25,-8,8,-61,3,-6,4,-27,7,7,4,-7,-17,-20,-56,-1,-25,-15,-24,-42,-16,REST
6,25,25,-1,-3,16,16,-15,-15,-10,9,-11,2,15,-34,-13,-26,4,7,-6,-31,-188,-164,-175,-197,-88,-50,-95,-199,-46,-37,5,6,-4,8,7,-51,-31,4,-252,-18,-1,-26,15,-21,-4,-69,-5,-11,-1,-33,-6,-7,-7,-20,-18,-20,-55,-7,-30,-16,-25,-42,-23,REST
-3,20,17,-9,-10,6,5,-12,-16,-8,8,-15,-4,13,-26,-7,-20,7,10,-11,-34,-171,-163,-184,-161,-40,-55,-99,-219,-75,-50,-8,-4,-8,2,2,-51,-26,8,-249,-13,-2,-6,16,-2,-10,-54,12,6,12,-15,11,4,7,-10,0,-1,-35,10,-14,3,-6,-23,-6,REST
-2,22,23,-11,-12,1,1,-1,-8,-3,11,-12,-4,16,-16,-3,-12,11,15,-7,-31,-178,-173,-183,-158,-61,-59,-105,-221,-67,-53,-12,-12,-15,-4,-5,-55,-30,6,-242,-21,-2,-14,14,6,2,-52,16,8,12,-16,12,8,7,-7,1,1,-34,11,-12,2,-7,-22,-8,REST
-2,15,13,-20,-21,-8,-8,9,-11,-16,0,-23,-11,9,-10,-4,-22,4,11,-6,-31,-207,-191,-200,-202,-80,-69,-109,-214,-73,-61,-21,-20,-25,-11,-11,-61,-36,-6,-233,-12,2,-14,10,2,5,-48,15,4,12,-18,21,12,9,-1,4,2,-27,16,-4,5,-2,-13,-3,REST
-12,8,8,-19,-21,-6,-7,-16,-21,-20,3,-19,-5,14,-17,-6,-19,11,17,8,-23,-208,-193,-192,-229,-89,-63,-104,-206,-78,-55,-14,-14,-21,-7,-7,-51,-31,1,-187,5,5,13,20,7,5,-40,19,8,18,-8,32,25,21,6,8,7,-18,25,2,7,6,-5,2,REST
-2,15,12,-18,-20,-6,-7,-7,-12,-13,9,-12,1,15,-20,-1,-12,14,20,14,-24,-207,-199,-205,-206,-88,-68,-118,-214,-93,-61,-24,-26,-25,-11,-11,-60,-39,-2,29,-7,0,-13,15,3,-2,-48,12,1,11,-14,26,17,10,-8,-7,-7,-29,12,-16,-10,-10,-24,-16,REST
-2,14,13,-18,-19,-8,-8,-2,-11,-12,11,-10,4,16,-19,-2,-16,13,23,13,-27,-206,-200,-202,-158,-82,-62,-116,-213,-94,-68,-27,-21,-17,-6,-5,-65,-40,1,184,-12,8,-10,13,1,-5,-46,12,2,15,-12,30,18,8,-12,-12,-5,-28,8,-16,-11,-11,-26,-16,REST
3,26,27,-2,-2,5,5,4,-1,1,26,2,12,21,-13,2,-5,25,31,23,-25,-207,-191,-190,-161,-76,-47,-106,-225,-90,-59,-5,2,3,9,9,-63,-36,7,216,-5,8,-2,17,11,0,-42,18,12,27,-2,35,22,14,-10,-5,5,-23,12,-20,-2,-3,-22,-12,REST
10,36,38,11,10,11,10,15,12,11,33,11,14,24,-4,10,2,31,35,23,-21,-194,-182,-190,-182,-101,-55,-114,-205,-105,-70,-11,-4,-2,2,2,-68,-39,1,225,-10,1,-11,19,2,-4,-48,14,6,21,-9,25,14,7,-12,-10,1,-26,8,-23,-2,-2,-25,-16,REST
2,25,26,-1,-2,-6,-7,3,3,-1,20,-1,-4,17,-16,5,-10,22,25,7,-25,-206,-188,-196,-196,-121,-69,-119,-177,-103,-70,-23,-14,-17,-13,-12,-59,-34,-4,244,-13,5,-14,27,2,2,-40,18,10,22,-7,25,17,15,-1,3,11,-12,21,-7,13,14,-7,1,REST
-2,14,18,-11,-12,-13,-14,5,0,-6,16,-5,-6,18,-12,8,-11,24,24,15,-21,-224,-201,-200,-215,-68,-73,-126,-167,-100,-42,-30,-25,-26,-18,-17,-66,-44,-5,248,-16,8,-6,19,7,5,-34,21,13,25,-2,31,22,21,3,9,14,-9,27,-1,20,18,-3,4,REST
-5,5,8,-20,-21,-22,-22,-1,-6,-13,8,-7,-4,17,-11,6,-10,26,27,14,-17,-216,-206,-212,-202,-89,-86,-136,-188,-112,-51,-32,-35,-35,-26,-25,-75,-52,-11,240,-21,4,-8,23,3,4,-34,22,12,27,0,31,24,23,4,8,14,-9,32,3,18,15,-3,4,REST
1,11,13,-16,-16,-22,-22,13,4,-6,12,-3,-2,15,-4,11,-7,30,26,14,-22,-216,-200,-208,-197,-102,-86,-136,-198,-115,-72,-22,-32,-31,-25,-24,-74,-53,-13,238,-20,7,-21,29,2,3,-35,18,6,22,-8,25,23,23,4,7,9,-20,31,4,12,10,-5,5,REST
-5,6,13,-16,-17,-26,-27,-14,-7,-15,6,-10,-6,11,-26,0,-16,16,15,7,-29,-226,-204,-218,-194,-106,-86,-150,-221,-118,-76,-29,-38,-37,-32,-32,-86,-68,-17,225,-22,-3,-26,15,-7,-3,-48,7,-7,7,-20,14,12,14,-5,-6,0,-29,22,-7,0,1,-17,-6,REST
-18,-5,1,-26,-27,-34,-34,-18,-20,-26,-5,-18,-11,6,-35,-11,-22,5,9,-3,-31,-228,-210,-221,-199,-112,-93,-161,-216,-118,-75,-32,-46,-43,-39,-37,-90,-75,-25,218,-34,-10,-28,12,-14,-13,-60,-1,-12,2,-23,10,10,9,-13,-17,-2,-25,20,-15,-4,2,-19,-11,REST
-16,-2,3,-24,-24,-34,-34,-13,-13,-20,1,-16,-6,3,-29,-4,-12,14,16,-2,-32,-222,-205,-214,-220,-114,-81,-142,-188,-113,-68,-25,-37,-32,-33,-31,-70,-53,-25,229,-30,-1,-16,15,-5,-14,-50,7,-1,11,-16,19,16,11,-15,-9,6,-19,23,-16,0,7,-16,-9,REST
-7,0,9,-20,-21,-28,-28,-8,-11,-13,7,-10,-3,12,-30,3,-5,20,21,1,-30,-229,-206,-212,-242,-142,-86,-143,-195,-121,-82,-34,-46,-40,-32,-31,-76,-50,-35,225,-38,-1,-33,9,-13,2,-58,5,-5,9,-20,11,12,11,-11,-10,4,-25,18,-12,2,5,-17,-7,REST
-16,-10,5,-25,-27,-32,-32,-10,-20,-17,3,-10,-7,14,-31,2,-10,19,22,7,-25,-213,-195,-215,-189,-126,-90,-149,-200,-121,-93,-49,-50,-45,-36,-35,-81,-50,-22,224,-23,5,-26,18,-3,12,-50,11,0,10,-12,14,22,24,10,6,16,-14,30,10,20,20,-1,7,REST
-23,-11,5,-29,-30,-38,-39,-6,-17,-14,3,-11,-6,10,-25,2,-11,21,17,10,-23,-207,-201,-230,-207,-128,-95,-161,-194,-110,-83,-56,-54,-48,-47,-46,-95,-61,-15,211,-22,0,-16,20,5,6,-46,12,-1,5,-17,12,20,22,12,10,14,-22,28,14,21,15,-2,6,REST
-23,-15,-1,-35,-35,-54,-54,-7,-25,-23,-6,-23,-18,3,-26,-6,-20,13,7,4,-25,-218,-203,-228,-216,-173,-109,-171,-206,-120,-91,-59,-54,-52,-59,-58,-105,-76,-26,198,-37,-4,-23,12,2,3,-45,13,-2,5,-23,3,17,21,15,15,14,-23,30,19,22,16,0,12,REST
-25,-15,-2,-36,-37,-56,-56,5,-26,-22,-7,-25,-20,7,-23,-1,-17,12,11,8,-21,-219,-204,-229,-199,-120,-108,-175,-188,-133,-103,-64,-63,-59,-59,-59,-97,-71,-26,195,-35,-6,-17,18,2,11,-41,14,-1,11,-22,-4,19,24,20,20,13,-22,30,20,24,15,3,16,REST
-38,-34,-22,-51,-53,-61,-61,-31,-42,-40,-25,-39,-27,0,-48,-18,-32,-5,-2,-3,-29,-231,-219,-236,-232,-125,-116,-181,-199,-149,-121,-77,-86,-76,-67,-67,-104,-80,-41,179,-41,-16,-31,7,-14,-3,-58,-5,-17,-1,-36,-17,4,10,5,7,3,-32,15,5,15,3,-10,2,REST
-50,-43,-31,-59,-59,-68,-68,-35,-46,-50,-34,-44,-36,-7,-44,-21,-37,-11,-6,-12,-35,-237,-220,-235,-233,-156,-127,-184,-205,-150,-133,-82,-89,-78,-68,-67,-116,-89,-42,173,-45,-19,-26,1,-13,-7,-54,-1,-15,1,-34,-14,2,7,2,8,7,-29,16,5,15,6,-9,5,REST
-35,-31,-19,-49,-49,-59,-59,-10,-32,-34,-21,-36,-31,-4,-25,-7,-24,2,4,-7,-36,-213,-198,-211,-187,-142,-117,-173,-189,-133,-125,-68,-72,-62,-61,-60,-111,-80,-25,174,-35,-20,-10,-1,7,-7,-41,12,-4,6,-27,-3,3,7,1,18,13,-24,15,5,16,8,-4,5,REST
-30,-30,-13,-49,-50,-67,-67,-13,-34,-32,-19,-40,-37,-17,-33,-10,-25,0,-1,-15,-44,-213,-204,-223,-190,-141,-122,-167,-215,-138,-123,-72,-73,-68,-73,-72,-116,-86,-41,167,-43,-31,-30,-13,-12,-21,-53,1,-12,-5,-32,-7,-5,-2,-12,3,5,-27,8,-1,10,2,-11,-5,REST
-36,-35,-10,-51,-52,-67,-66,-19,-39,-34,-17,-36,-32,-11,-40,-13,-23,3,4,-14,-41,-205,-195,-217,-202,-131,-117,-151,-181,-133,-116,-63,-64,-60,-63,-61,-104,-72,-41,182,-35,-21,-26,-6,-12,-13,-52,4,-4,3,-21,6,6,7,-6,8,16,-14,20,3,21,15,2,6,REST
-42,-36,-9,-49,-50,-60,-60,-27,-45,-35,-16,-37,-32,-12,-44,-16,-24,0,3,-12,-48,-208,-192,-203,-222,-140,-126,-152,-175,-124,-119,-71,-70,-69,-69,-70,-109,-76,-44,172,-40,-28,-25,-8,-14,-29,-62,-4,-14,-11,-30,0,-3,-4,-18,-1,5,-25,13,-5,12,6,-5,-3,REST
-50,-44,-23,-63,-65,-74,-74,-30,-54,-51,-32,-50,-43,-21,-47,-23,-34,-12,-5,-19,-51,-210,-200,-217,-209,-176,-136,-160,-194,-134,-129,-70,-72,-71,-75,-73,-118,-84,-53,165,-48,-29,-37,-15,-24,-27,-64,-3,-11,-8,-26,6,6,3,-13,1,15,-14,22,4,18,15,2,3,REST
-35,-29,-7,-53,-53,-64,-65,-4,-31,-32,-17,-35,-26,-4,-25,-1,-14,10,20,-7,-35,-186,-183,-198,-201,-133,-116,-148,-183,-118,-109,-41,-55,-51,-62,-62,-105,-76,-32,108,-34,-5,-26,-1,-1,6,-47,17,12,19,-5,28,24,20,5,15,30,4,36,16,30,26,13,12,REST
-14,-21,6,-42,-43,-62,-63,-12,-22,-20,-3,-27,-20,-6,-32,2,-5,23,25,-4,-37,-194,-183,-197,-196,-104,-118,-154,-184,-121,-119,-54,-65,-58,-70,-69,-109,-89,-32,-176,-26,-4,-23,-9,-10,-6,-56,7,2,13,-13,21,11,9,-3,6,16,-12,21,4,17,11,-2,-4,REST
